year,selling_price,km_driven,fuel,seller_type,owner,mileage,engine,max_power,torque,seats,transmission_Automatic,transmission_Manual
2017,1100000,14.0,1,1,0,17.0,1582.0,126.0,259.0,5.0,True,False
2018,610000,11.0,3,0,0,22.0,1197.0,81.0,113.0,5.0,False,True
2016,335000,8.0,3,0,0,20.0,1198.0,67.0,104.0,5.0,False,True
2015,434999,8.0,3,0,0,18.0,1197.0,82.0,114.0,5.0,False,True
2018,3000000,7.0,1,1,0,14.0,2755.0,174.0,420.0,7.0,False,True
2018,390000,2.0,3,0,0,20.0,799.0,53.0,72.0,5.0,False,True
2012,325000,8.0,3,0,0,18.0,1198.0,86.0,109.0,5.0,False,True
2019,640000,2.0,3,0,0,17.0,1198.0,73.0,110.0,5.0,False,True
2012,450000,1.0,3,0,0,16.0,1498.0,97.0,134.0,5.0,False,True
2013,400000,14.0,1,0,2,23.0,1364.0,67.0,170.0,5.0,False,True
2009,215000,12.0,3,0,0,20.0,1197.0,78.0,111.0,5.0,False,True
2014,570000,8.0,1,0,0,20.0,1461.0,83.0,200.0,5.0,False,True
2012,680000,19.0,1,0,0,15.0,2179.0,140.0,330.0,7.0,False,True
2008,325000,16.0,1,1,1,12.0,2494.0,102.0,20.0,7.0,False,True
2011,150000,10.0,3,1,2,15.0,1193.0,64.0,100.0,5.0,False,True
2013,690000,14.0,3,0,0,14.0,1797.0,147.0,177.0,5.0,True,False
2013,1550000,5.0,1,1,0,14.0,2143.0,170.0,400.0,5.0,True,False
2012,64000,3.0,3,0,0,25.0,624.0,37.0,51.0,4.0,False,True
2013,250000,25.0,1,1,0,23.0,1461.0,63.0,160.0,5.0,False,True
2005,65000,7.0,3,1,0,18.0,998.0,67.0,90.0,5.0,False,True
2016,550000,12.0,1,1,2,26.0,1248.0,74.0,190.0,5.0,False,True
2010,140000,14.0,3,1,1,20.0,1197.0,78.0,111.0,5.0,False,True
2016,300000,6.0,3,1,0,25.0,799.0,53.0,72.0,5.0,False,True
2016,800000,14.0,3,1,0,16.0,1798.0,189.0,250.0,5.0,True,False
2015,503000,23.0,1,1,0,14.0,2179.0,147.0,320.0,7.0,False,True
2019,3800000,4.0,1,1,0,18.0,1969.0,190.0,400.0,5.0,True,False
2016,2000000,14.0,3,2,0,19.0,2494.0,157.0,213.0,5.0,True,False
2013,225000,12.0,3,2,0,21.0,998.0,67.0,90.0,5.0,False,True
2018,740000,8.0,1,0,0,27.0,1248.0,74.0,190.0,5.0,False,True
2016,550000,11.0,3,2,0,18.0,1199.0,88.0,110.0,5.0,False,True
2013,750000,16.0,1,2,2,12.0,2494.0,100.0,200.0,7.0,False,True
2019,650000,1.0,3,2,0,22.0,1197.0,81.0,113.0,5.0,True,False
2017,625000,5.0,3,2,0,16.0,1496.0,88.0,132.0,5.0,False,True
2018,600000,14.0,3,0,0,22.0,1197.0,81.0,113.0,5.0,True,False
2017,450000,11.0,1,0,0,24.0,1186.0,73.0,190.0,5.0,False,True
2019,5400000,1.0,1,0,0,16.0,1995.0,190.0,400.0,5.0,True,False
2019,5500000,1.0,1,0,0,16.0,1995.0,190.0,400.0,5.0,True,False
2019,779000,1.0,3,2,0,19.0,1199.0,88.0,110.0,5.0,True,False
2018,2475000,0.0,1,0,0,16.0,1984.0,150.0,350.0,5.0,True,False
2010,150000,22.0,3,1,4,20.0,1197.0,78.0,111.0,5.0,False,True
2012,265000,34.0,1,1,4,18.0,1248.0,88.0,200.0,5.0,False,True
2009,500000,25.0,3,1,2,11.0,2354.0,158.0,218.0,5.0,True,False
2015,480000,19.0,1,1,0,26.0,1248.0,74.0,190.0,5.0,False,True
2014,535000,14.0,1,1,4,22.0,1582.0,126.0,259.0,5.0,False,True
2005,250000,50.0,1,1,4,12.0,2494.0,102.0,20.0,8.0,False,True
2012,300000,21.0,1,1,2,21.0,1248.0,88.0,200.0,5.0,False,True
2009,340000,45.0,3,1,2,13.0,1599.0,103.0,14.0,5.0,False,True
2009,340000,45.0,1,1,2,16.0,1493.0,110.0,24.0,5.0,False,True
2016,240000,10.0,3,1,0,22.0,796.0,47.0,69.0,5.0,False,True
2018,1085000,0.0,3,1,0,18.0,1497.0,117.0,145.0,5.0,True,False
2017,750000,4.0,1,1,0,28.0,1248.0,74.0,190.0,5.0,True,False
2012,95000,56.0,1,1,2,17.0,1405.0,70.0,13.0,5.0,False,True
2020,409999,7.0,0,1,0,20.0,1196.0,61.0,85.0,5.0,False,True
2014,215000,16.0,3,1,2,23.0,998.0,67.0,90.0,5.0,False,True
2016,1290000,10.0,1,1,0,16.0,2179.0,140.0,330.0,7.0,True,False
2010,150000,16.0,3,1,0,20.0,998.0,67.0,90.0,5.0,False,True
2013,219000,10.0,3,1,2,21.0,814.0,55.0,74.0,5.0,False,True
2018,325000,21.0,3,1,0,23.0,1199.0,84.0,114.0,5.0,False,True
2013,260000,25.0,3,1,2,15.0,1196.0,73.0,101.0,5.0,False,True
2019,700000,8.0,1,1,0,23.0,1498.0,78.0,160.0,5.0,True,False
2017,950000,9.0,1,1,0,21.0,1396.0,88.0,219.0,5.0,False,True
2010,160000,16.0,3,1,2,19.0,796.0,46.0,62.0,5.0,False,True
2015,409999,28.0,1,1,2,24.0,1120.0,71.0,180.0,5.0,False,True
2015,840000,25.0,1,1,2,12.0,2494.0,100.0,200.0,7.0,False,True
2013,450000,14.0,1,1,0,23.0,1364.0,67.0,170.0,5.0,False,True
2017,900000,10.0,1,1,0,28.0,1248.0,74.0,190.0,5.0,False,True
2008,570000,28.0,1,1,2,12.0,2494.0,102.0,20.0,7.0,False,True
2011,254999,23.0,1,1,2,23.0,1461.0,63.0,160.0,5.0,False,True
2009,130000,8.0,3,1,0,16.0,796.0,37.0,59.0,4.0,False,True
2013,530000,25.0,1,1,2,23.0,1248.0,74.0,190.0,5.0,False,True
2015,520000,23.0,1,1,2,20.0,1498.0,88.0,230.0,5.0,False,True
2011,229999,36.0,1,1,2,21.0,1461.0,64.0,160.0,5.0,False,True
2004,81000,16.0,3,1,2,16.0,796.0,37.0,59.0,4.0,False,True
2016,600000,9.0,1,1,0,25.0,1248.0,74.0,190.0,5.0,False,True
2015,409999,19.0,3,1,0,19.0,1197.0,81.0,113.0,5.0,False,True
2010,120000,14.0,3,1,2,16.0,796.0,37.0,59.0,4.0,False,True
2014,320000,10.0,3,1,0,23.0,998.0,67.0,90.0,5.0,False,True
2015,292000,14.0,1,1,0,20.0,1399.0,68.0,160.0,5.0,False,True
2012,390000,16.0,1,1,0,13.0,2179.0,138.0,320.0,7.0,False,True
2016,550000,9.0,3,1,0,18.0,1196.0,86.0,112.0,5.0,False,True
2014,385000,5.0,3,1,0,23.0,998.0,67.0,90.0,5.0,False,True
2016,800000,5.0,3,1,0,15.0,1591.0,121.0,151.0,5.0,False,True
2019,675000,2.0,3,1,0,21.0,1197.0,81.0,113.0,5.0,False,True
2018,1525000,10.0,1,1,0,17.0,2179.0,153.0,400.0,7.0,False,True
2018,950000,6.0,1,1,0,23.0,1498.0,98.0,205.0,5.0,False,True
2015,610000,10.0,1,1,2,21.0,1396.0,88.0,219.0,5.0,False,True
2012,525000,25.0,1,1,0,22.0,1396.0,88.0,219.0,5.0,False,True
2015,375000,16.0,1,1,0,15.0,2523.0,62.0,195.0,7.0,False,True
2015,580000,19.0,1,1,0,20.0,1461.0,83.0,200.0,5.0,False,True
2015,434999,10.0,3,1,2,20.0,1197.0,83.0,115.0,5.0,False,True
2020,350000,0.0,3,1,0,22.0,999.0,67.0,91.0,5.0,False,True
2012,730000,52.0,1,1,0,12.0,2494.0,100.0,200.0,7.0,False,True
2015,600000,7.0,3,1,0,18.0,1197.0,81.0,114.0,5.0,False,True
2015,1050000,25.0,1,1,0,12.0,2494.0,100.0,200.0,7.0,False,True
2017,735000,14.0,1,1,0,27.0,1248.0,74.0,190.0,5.0,False,True
2018,1050000,3.0,1,0,0,19.0,1461.0,108.0,245.0,5.0,False,True
2016,420000,23.0,1,1,2,18.0,1248.0,73.0,172.0,7.0,False,True
2017,800000,12.0,1,1,0,23.0,1248.0,88.0,200.0,5.0,False,True
2015,2000000,12.0,1,1,0,12.0,2982.0,168.0,360.0,7.0,True,False
2016,600000,31.0,1,1,2,26.0,1248.0,74.0,190.0,5.0,False,True
2015,1900000,27.0,1,1,0,12.0,2982.0,168.0,360.0,7.0,True,False
2011,500000,21.0,1,1,4,11.0,1991.0,147.0,320.0,7.0,False,True
2011,200000,23.0,1,1,2,17.0,1405.0,71.0,135.0,5.0,False,True
2016,370000,7.0,3,1,0,19.0,1198.0,67.0,104.0,5.0,False,True
2010,260000,23.0,1,1,2,16.0,1493.0,110.0,24.0,5.0,False,True
2016,280000,21.0,1,1,0,25.0,1198.0,77.0,190.0,6.0,False,True
2014,610000,4.0,3,1,0,16.0,1373.0,93.0,130.0,7.0,False,True
2013,300000,12.0,1,1,2,23.0,1498.0,90.0,204.0,5.0,False,True
2010,140000,8.0,1,1,0,16.0,1405.0,70.0,14.0,5.0,False,True
2008,229999,10.0,3,1,0,19.0,1086.0,68.0,99.0,5.0,False,True
2010,200000,13.0,3,1,2,19.0,998.0,66.0,90.0,5.0,False,True
2011,200000,16.0,3,1,0,18.0,998.0,67.0,90.0,5.0,False,True
2015,560000,25.0,1,1,0,23.0,1582.0,126.0,259.0,5.0,False,True
2016,750000,16.0,1,1,0,24.0,1248.0,88.0,200.0,7.0,False,True
2017,585000,19.0,1,1,0,25.0,1248.0,74.0,190.0,5.0,False,True
2016,760000,4.0,3,1,0,17.0,1591.0,121.0,154.0,5.0,False,True
2014,430000,16.0,1,1,2,25.0,1248.0,74.0,190.0,5.0,False,True
2020,480000,9.0,1,1,0,25.0,1198.0,77.0,190.0,6.0,False,True
2019,643000,2.0,1,1,0,20.0,1493.0,113.0,250.0,5.0,False,True
2018,500000,12.0,3,1,0,20.0,1197.0,81.0,113.0,5.0,False,True
2016,425000,4.0,3,1,0,18.0,1198.0,86.0,109.0,5.0,False,True
2014,250000,5.0,3,1,0,22.0,796.0,47.0,69.0,5.0,False,True
2016,285000,14.0,1,1,0,27.0,793.0,47.0,125.0,5.0,False,True
2008,160000,26.0,3,1,4,17.0,1298.0,85.0,114.0,5.0,False,True
2011,250000,14.0,1,1,2,20.0,1598.0,103.0,250.0,5.0,False,True
2013,170000,14.0,3,1,2,18.0,1199.0,79.0,108.0,5.0,False,True
2013,409999,9.0,1,1,0,23.0,1364.0,67.0,170.0,5.0,False,True
2015,400000,8.0,3,1,0,18.0,1197.0,82.0,114.0,5.0,True,False
2019,700000,6.0,1,1,0,28.0,1248.0,74.0,190.0,5.0,False,True
2007,350000,19.0,3,1,0,12.0,1799.0,130.0,172.0,5.0,True,False
2016,660000,7.0,3,1,2,17.0,1373.0,91.0,130.0,7.0,False,True
2017,268000,5.0,3,1,0,24.0,796.0,47.0,69.0,5.0,False,True
2016,270000,10.0,3,1,0,22.0,796.0,47.0,69.0,5.0,False,True
2013,300000,10.0,1,1,0,25.0,936.0,57.0,150.0,5.0,False,True
2017,450000,19.0,3,1,0,23.0,1199.0,84.0,114.0,5.0,False,True
2012,220000,14.0,1,1,2,25.0,936.0,57.0,150.0,5.0,False,True
2009,250000,30.0,1,1,2,13.0,2179.0,138.0,320.0,7.0,False,True
2012,300000,18.0,3,1,2,15.0,1196.0,70.0,102.0,5.0,False,True
2009,88000,42.0,1,1,2,17.0,1396.0,52.0,85.0,5.0,False,True
2016,561000,6.0,1,1,0,26.0,1248.0,74.0,190.0,5.0,False,True
2018,755000,3.0,1,1,0,28.0,1248.0,74.0,190.0,5.0,False,True
2017,235000,5.0,3,1,0,22.0,799.0,53.0,72.0,5.0,False,True
2011,165000,19.0,3,1,0,20.0,998.0,67.0,90.0,5.0,False,True
2008,190000,16.0,1,1,2,19.0,1248.0,73.0,190.0,5.0,False,True
2011,110000,10.0,1,1,0,17.0,1396.0,53.0,8.0,5.0,False,True
2012,320000,16.0,1,1,2,13.0,2523.0,63.0,180.0,8.0,False,True
2010,330000,23.0,1,1,2,18.0,1248.0,88.0,200.0,5.0,False,True
2016,540000,8.0,3,1,0,18.0,1197.0,81.0,114.0,5.0,False,True
2013,180000,12.0,3,1,0,21.0,814.0,55.0,74.0,5.0,False,True
2012,450000,6.0,3,1,0,17.0,1197.0,85.0,114.0,5.0,False,True
2014,450000,6.0,3,1,0,19.0,1197.0,85.0,114.0,5.0,False,True
2015,200000,10.0,3,1,0,18.0,1199.0,76.0,106.0,5.0,False,True
2017,425000,8.0,3,1,0,23.0,1199.0,84.0,114.0,5.0,False,True
2016,400000,6.0,3,1,0,18.0,1199.0,82.0,108.0,5.0,False,True
2009,125000,12.0,3,1,4,19.0,796.0,46.0,62.0,5.0,False,True
2018,1600000,2.0,1,1,0,17.0,1956.0,170.0,350.0,5.0,False,True
2015,900000,4.0,3,1,0,17.0,1497.0,117.0,145.0,5.0,False,True
2012,450000,19.0,1,1,0,20.0,1598.0,103.0,250.0,5.0,False,True
2011,210000,9.0,3,1,0,20.0,998.0,67.0,90.0,5.0,False,True
2018,801000,4.0,3,1,0,18.0,1197.0,81.0,114.0,5.0,False,True
2014,317000,3.0,1,1,0,15.0,1405.0,70.0,135.0,7.0,False,True
2015,600000,8.0,3,1,2,16.0,1373.0,93.0,130.0,7.0,False,True
2014,330000,6.0,3,1,2,18.0,1197.0,82.0,113.0,5.0,False,True
2017,320000,3.0,3,1,2,21.0,814.0,55.0,74.0,5.0,False,True
2010,160000,10.0,3,1,0,18.0,1248.0,88.0,200.0,5.0,False,True
2007,120000,23.0,3,1,2,15.0,1341.0,83.0,115.0,5.0,False,True
2009,130000,14.0,3,1,2,19.0,796.0,46.0,62.0,5.0,False,True
2015,220000,16.0,3,1,0,18.0,1199.0,82.0,108.0,5.0,False,True
2008,229999,10.0,1,1,4,18.0,1248.0,88.0,200.0,5.0,False,True
2015,340000,23.0,3,1,0,17.0,1193.0,88.0,140.0,5.0,False,True
2013,200000,14.0,1,1,2,19.0,1399.0,67.0,160.0,5.0,False,True
2002,140000,10.0,3,1,2,19.0,796.0,46.0,62.0,5.0,False,True
2013,1000000,40.0,1,1,0,12.0,2494.0,100.0,200.0,8.0,False,True
2010,495000,21.0,1,1,2,13.0,2523.0,63.0,180.0,7.0,False,True
2015,236000,12.0,3,1,0,22.0,796.0,47.0,69.0,5.0,False,True
2015,390000,8.0,3,1,0,20.0,998.0,67.0,90.0,5.0,False,True
2009,275000,19.0,1,1,2,19.0,1248.0,73.0,190.0,5.0,False,True
2017,775000,6.0,1,0,0,24.0,1248.0,88.0,200.0,5.0,False,True
2016,1800000,6.0,1,1,0,11.0,2755.0,171.0,360.0,7.0,True,False
2016,850000,12.0,1,1,0,19.0,1582.0,126.0,259.0,5.0,False,True
2018,750000,1.0,1,1,0,24.0,1248.0,88.0,200.0,5.0,False,True
2018,570000,5.0,3,1,0,18.0,1197.0,81.0,114.0,5.0,False,True
2018,580000,6.0,3,1,0,18.0,1197.0,81.0,113.0,5.0,False,True
2016,484999,6.0,3,1,0,18.0,1199.0,88.0,110.0,5.0,False,True
2017,700000,9.0,3,0,0,15.0,1497.0,117.0,145.0,7.0,False,True
2012,415000,12.0,3,0,0,17.0,1497.0,113.0,144.0,5.0,False,True
2015,325000,10.0,3,1,0,19.0,1198.0,76.0,104.0,5.0,True,False
2018,550000,3.0,3,1,0,18.0,1196.0,86.0,112.0,5.0,False,True
2017,300000,2.0,3,1,0,21.0,814.0,55.0,74.0,5.0,False,True
2018,217000,5.0,3,1,0,22.0,799.0,53.0,72.0,5.0,False,True
2018,700000,4.0,3,1,0,19.0,1194.0,94.0,120.0,5.0,False,True
2019,466000,5.0,3,1,1,20.0,1086.0,68.0,99.0,5.0,True,False
2014,484999,11.0,1,0,0,23.0,1498.0,98.0,205.0,5.0,False,True
2018,670000,7.0,1,1,0,22.0,1461.0,84.0,200.0,5.0,False,True
2018,500000,4.0,3,1,2,18.0,1197.0,81.0,113.0,5.0,False,True
2016,675000,11.0,1,1,0,23.0,1248.0,88.0,200.0,5.0,False,True
2011,220000,25.0,1,1,2,23.0,1396.0,90.0,22.0,5.0,False,True
2017,1650000,10.0,1,1,0,17.0,1956.0,170.0,350.0,5.0,False,True
2013,630000,25.0,1,1,2,20.0,1248.0,88.0,200.0,7.0,False,True
2010,250000,19.0,1,1,2,18.0,1248.0,90.0,200.0,5.0,False,True
2004,120000,25.0,3,1,4,18.0,998.0,67.0,90.0,5.0,False,True
2015,300000,21.0,1,1,2,21.0,1498.0,103.0,250.0,5.0,False,True
2013,525000,15.0,1,1,0,22.0,1582.0,126.0,259.0,5.0,True,False
2011,204999,20.0,3,1,0,18.0,1248.0,0.0,200.0,5.0,False,True
2016,1100000,21.0,1,1,0,15.0,1997.0,120.0,280.0,7.0,False,True
2012,480000,11.0,1,1,2,19.0,1461.0,108.0,248.0,5.0,False,True
2014,605000,16.0,1,1,2,15.0,2179.0,140.0,330.0,7.0,False,True
2016,250000,10.0,3,1,2,24.0,796.0,47.0,69.0,5.0,False,True
2013,245000,14.0,1,1,2,20.0,1399.0,68.0,160.0,5.0,False,True
2012,210000,16.0,3,1,1,20.0,1197.0,78.0,111.0,5.0,False,True
2020,730000,0.0,3,1,0,21.0,1197.0,81.0,113.0,5.0,False,True
2012,500000,16.0,1,1,0,15.0,2523.0,62.0,195.0,7.0,False,True
2015,400000,8.0,3,1,0,20.0,998.0,67.0,90.0,5.0,False,True
2015,280000,12.0,3,1,2,21.0,814.0,55.0,74.0,5.0,False,True
2009,561000,36.0,1,1,4,12.0,2494.0,102.0,20.0,8.0,False,True
2013,950000,38.0,1,0,0,13.0,2477.0,175.0,400.0,7.0,False,True
2016,375000,11.0,1,0,0,25.0,936.0,56.0,142.0,5.0,False,True
2017,700000,8.0,1,0,0,21.0,1498.0,108.0,250.0,5.0,False,True
2012,375000,6.0,3,0,2,17.0,1496.0,88.0,132.0,5.0,False,True
2012,270000,9.0,3,0,2,21.0,814.0,55.0,74.0,5.0,False,True
2016,300000,14.0,3,0,0,25.0,799.0,53.0,72.0,5.0,False,True
2010,225000,12.0,3,0,0,19.0,998.0,67.0,90.0,5.0,False,True
2015,1350000,19.0,1,0,0,12.0,2494.0,100.0,200.0,8.0,False,True
2010,200000,15.0,3,0,0,18.0,998.0,67.0,90.0,5.0,False,True
2011,400000,47.0,1,0,0,22.0,1582.0,126.0,259.0,5.0,False,True
2013,500000,24.0,1,0,0,25.0,1498.0,98.0,200.0,5.0,False,True
2015,500000,31.0,3,0,0,22.0,1197.0,81.0,113.0,5.0,False,True
2013,1500000,31.0,1,0,0,14.0,2755.0,174.0,420.0,7.0,False,True
2015,555000,4.0,3,1,2,15.0,1499.0,110.0,140.0,5.0,False,True
2018,580000,6.0,3,1,0,18.0,1197.0,81.0,113.0,5.0,True,False
2011,337000,30.0,1,1,4,13.0,2179.0,138.0,320.0,7.0,False,True
2011,175000,4.0,1,1,0,12.0,1948.0,68.0,115.0,10.0,False,True
2009,180000,25.0,1,1,2,18.0,1248.0,90.0,200.0,5.0,False,True
2011,200000,16.0,3,1,0,19.0,1086.0,68.0,99.0,5.0,False,True
2016,260000,12.0,1,1,0,19.0,1405.0,69.0,135.0,5.0,False,True
2016,350000,5.0,3,1,0,23.0,999.0,67.0,91.0,5.0,False,True
2011,409999,10.0,1,1,2,13.0,2523.0,63.0,180.0,7.0,False,True
2017,655000,26.0,1,1,0,18.0,1493.0,100.0,240.0,7.0,False,True
2015,370000,36.0,1,1,0,26.0,1248.0,74.0,190.0,5.0,False,True
2013,200000,5.0,3,1,0,22.0,796.0,47.0,69.0,5.0,False,True
2017,800000,21.0,1,1,2,24.0,1248.0,88.0,200.0,7.0,False,True
2019,550000,2.0,3,1,0,24.0,1199.0,83.0,114.0,5.0,False,True
2012,300000,14.0,1,1,2,20.0,1399.0,68.0,160.0,5.0,False,True
2017,220000,8.0,3,1,0,16.0,796.0,34.0,59.0,8.0,False,True
2011,196000,23.0,3,1,0,18.0,998.0,67.0,90.0,5.0,False,True
2008,135000,16.0,3,1,2,19.0,1086.0,68.0,99.0,5.0,False,True
2015,299000,3.0,3,1,0,17.0,1193.0,88.0,140.0,5.0,False,True
2017,300000,6.0,3,1,0,23.0,998.0,67.0,90.0,5.0,False,True
2017,720000,16.0,1,1,0,24.0,1248.0,88.0,200.0,7.0,False,True
2016,650000,10.0,1,1,4,14.0,2179.0,147.0,320.0,7.0,False,True
2016,300000,5.0,3,1,0,23.0,998.0,67.0,90.0,5.0,False,True
2019,750000,4.0,1,1,0,24.0,1186.0,73.0,190.0,5.0,False,True
2016,260000,12.0,3,1,0,25.0,799.0,53.0,72.0,5.0,False,True
2011,300000,14.0,1,1,2,22.0,1248.0,74.0,190.0,5.0,False,True
2014,600000,10.0,1,1,2,15.0,2523.0,62.0,195.0,7.0,False,True
2015,250000,11.0,3,1,0,23.0,998.0,67.0,90.0,5.0,False,True
2014,420000,16.0,1,1,0,23.0,1248.0,74.0,190.0,5.0,False,True
2015,235000,10.0,3,1,0,21.0,814.0,55.0,74.0,5.0,False,True
2016,1100000,12.0,1,1,0,15.0,2179.0,120.0,280.0,7.0,False,True
2019,360000,5.0,3,1,0,23.0,998.0,67.0,90.0,5.0,False,True
2014,380000,10.0,1,1,2,24.0,1120.0,70.0,160.0,5.0,False,True
2016,650000,26.0,1,1,0,22.0,1498.0,98.0,205.0,5.0,False,True
2016,350000,16.0,3,1,0,20.0,998.0,67.0,90.0,5.0,False,True
2017,700000,14.0,1,1,0,15.0,2523.0,63.0,180.0,9.0,False,True
2010,270000,19.0,1,1,4,23.0,1396.0,90.0,22.0,5.0,False,True
2017,450000,10.0,1,1,0,22.0,1248.0,74.0,190.0,5.0,False,True
2016,630000,21.0,1,1,0,16.0,2498.0,105.0,247.0,6.0,False,True
2010,229999,35.0,1,1,0,14.0,2498.0,112.0,260.0,7.0,False,True
2011,270000,8.0,3,1,0,18.0,998.0,67.0,90.0,5.0,False,True
2009,135000,6.0,3,1,2,0.0,1172.0,65.0,9.0,5.0,False,True
2012,275000,4.0,3,1,0,18.0,998.0,67.0,90.0,5.0,False,True
2015,634000,34.0,1,1,0,18.0,1493.0,100.0,240.0,7.0,False,True
2012,235000,20.0,3,1,2,19.0,998.0,66.0,90.0,5.0,False,True
2008,275000,20.0,3,1,4,20.0,1197.0,78.0,111.0,5.0,False,True
2014,700000,8.0,1,1,2,16.0,2498.0,105.0,247.0,6.0,False,True
2013,400000,19.0,1,1,0,20.0,1248.0,92.0,209.0,5.0,False,True
2012,215000,19.0,3,1,4,19.0,796.0,46.0,62.0,5.0,False,True
2009,150000,23.0,1,1,2,17.0,1493.0,110.0,24.0,5.0,False,True
2018,950000,16.0,1,1,0,25.0,1248.0,88.0,200.0,5.0,False,True
2015,730000,21.0,1,1,0,18.0,1493.0,100.0,240.0,7.0,False,True
2012,135000,25.0,1,1,2,19.0,1405.0,71.0,135.0,5.0,False,True
2016,350000,16.0,3,1,2,19.0,1197.0,82.0,114.0,5.0,False,True
2018,535000,4.0,3,1,2,18.0,1198.0,82.0,115.0,6.0,False,True
2018,455000,21.0,3,1,2,19.0,1197.0,85.0,114.0,5.0,False,True
2019,655000,5.0,3,1,0,21.0,1197.0,81.0,113.0,5.0,False,True
2019,800000,6.0,1,1,4,23.0,1498.0,98.0,205.0,5.0,False,True
2018,1100000,5.0,3,1,0,17.0,1496.0,105.0,140.0,5.0,True,False
2016,3000000,8.0,1,1,0,13.0,2143.0,204.0,500.0,5.0,True,False
2012,1225000,33.0,1,1,0,11.0,2982.0,169.0,343.0,7.0,True,False
2018,340000,10.0,3,1,0,18.0,1198.0,82.0,115.0,6.0,False,True
2011,300000,15.0,1,1,2,20.0,1598.0,103.0,250.0,5.0,False,True
2016,370000,12.0,3,1,0,18.0,1196.0,86.0,112.0,5.0,False,True
2013,330000,28.0,1,1,2,15.0,2523.0,62.0,195.0,7.0,False,True
2014,238000,12.0,3,1,0,17.0,1086.0,62.0,96.0,5.0,False,True
2006,72000,23.0,3,1,2,18.0,1248.0,88.0,200.0,5.0,False,True
2013,200000,19.0,3,1,0,17.0,1086.0,62.0,96.0,5.0,False,True
2014,320000,19.0,1,1,1,22.0,1461.0,84.0,200.0,5.0,False,True
2009,114999,19.0,3,1,1,17.0,1086.0,62.0,96.0,5.0,False,True
2015,320000,10.0,3,1,2,20.0,998.0,67.0,90.0,5.0,False,True
2010,210000,4.0,3,1,0,19.0,1086.0,68.0,99.0,5.0,False,True
2011,200000,25.0,1,1,0,14.0,2489.0,95.0,220.0,8.0,False,True
2009,135000,31.0,3,1,2,18.0,1061.0,67.0,84.0,5.0,False,True
2015,350000,11.0,1,1,0,19.0,1405.0,69.0,135.0,5.0,False,True
2014,350000,35.0,1,1,2,13.0,2523.0,63.0,180.0,8.0,False,True
2017,680000,8.0,1,1,0,28.0,1248.0,74.0,190.0,5.0,False,True
2010,200000,40.0,1,1,2,17.0,1248.0,75.0,190.0,5.0,False,True
2016,300000,10.0,3,1,0,23.0,999.0,67.0,91.0,5.0,False,True
2011,270000,14.0,1,1,2,14.0,2498.0,112.0,260.0,7.0,False,True
2012,225000,16.0,3,1,2,18.0,998.0,67.0,90.0,5.0,False,True
2008,250000,25.0,1,1,0,13.0,2523.0,63.0,180.0,8.0,False,True
2015,590000,8.0,1,1,2,18.0,1493.0,100.0,240.0,7.0,False,True
2015,290000,3.0,3,1,0,21.0,814.0,55.0,74.0,5.0,False,True
2010,100000,38.0,3,1,2,19.0,998.0,67.0,90.0,5.0,False,True
2016,395000,10.0,3,1,0,23.0,998.0,67.0,90.0,5.0,False,True
2014,195000,13.0,3,1,2,21.0,814.0,55.0,74.0,5.0,False,True
2011,45000,2.0,3,1,4,26.0,624.0,35.0,48.0,4.0,False,True
2009,270000,14.0,1,1,2,13.0,2523.0,63.0,180.0,8.0,False,True
2014,600000,19.0,1,1,2,13.0,2499.0,72.0,171.0,9.0,False,True
2015,715000,10.0,1,1,0,22.0,1396.0,88.0,219.0,5.0,False,True
2019,600000,2.0,3,1,0,18.0,1197.0,81.0,117.0,5.0,False,True
2019,875000,5.0,1,1,0,18.0,1493.0,100.0,240.0,7.0,False,True
2011,420000,21.0,1,1,2,13.0,2179.0,115.0,277.0,5.0,False,True
2007,325000,14.0,3,1,2,10.0,2354.0,152.0,215.0,5.0,True,False
2017,385000,6.0,3,1,0,20.0,1198.0,67.0,104.0,5.0,False,True
2016,300000,8.0,3,1,0,18.0,1198.0,82.0,115.0,6.0,False,True
2012,335000,28.0,1,1,0,21.0,1396.0,88.0,219.0,5.0,False,True
2014,300000,7.0,3,1,0,23.0,998.0,67.0,90.0,5.0,False,True
2004,80000,25.0,3,1,2,13.0,1495.0,94.0,12.0,5.0,False,True
2012,400000,25.0,1,1,0,15.0,2523.0,62.0,195.0,7.0,False,True
2012,168000,40.0,1,1,2,19.0,1396.0,69.0,135.0,5.0,False,True
2016,550000,25.0,1,1,0,15.0,2523.0,62.0,195.0,9.0,False,True
2012,300000,25.0,1,1,2,18.0,1248.0,88.0,200.0,5.0,False,True
2011,320000,37.0,1,1,4,13.0,2523.0,63.0,180.0,7.0,False,True
2011,320000,37.0,1,1,4,15.0,2523.0,63.0,180.0,9.0,False,True
2011,350000,5.0,3,1,2,16.0,1498.0,97.0,134.0,5.0,False,True
2013,280000,16.0,1,1,0,21.0,1248.0,88.0,200.0,5.0,False,True
2017,550000,14.0,1,1,2,24.0,1120.0,71.0,180.0,5.0,False,True
2018,500000,2.0,3,1,0,20.0,1197.0,81.0,113.0,5.0,False,True
2019,700000,1.0,3,1,0,19.0,1194.0,94.0,120.0,5.0,False,True
2013,380000,19.0,1,1,2,20.0,1598.0,103.0,250.0,5.0,False,True
2012,340000,23.0,1,1,2,15.0,2523.0,63.0,180.0,9.0,False,True
